seed,update,parameter_id,method,i,j,sigma_i,sigma_j,sigma_sum,spectral_gap,skew_error_abs,gap_proxy,sigma_sum_proxy,finite_k_orientation_proxy
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,24,370,0.01359137985855341,0.00015211997379083186,0.013743500225245953,0.013439259491860867,2.7472638880361392e-05,74.40885945912834,145.52334008060726,99.58845116307205
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,25,159,0.013188299722969532,0.0012358257081359625,0.014424125663936138,0.011952473782002926,2.548196021191394e-05,83.66468722366216,138.65658681024905,143.72384732267287
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,25,306,0.013188299722969532,0.00028982036747038364,0.013478119857609272,0.012898479588329792,2.113203470546391e-05,77.52851886169506,148.3886466791914,117.98105561035601
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,26,96,0.012737294659018517,0.0027834633365273476,0.015520757995545864,0.009953831322491169,3.4177053940282716e-05,100.46382820858648,128.85968588479756,116.66258407852561
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,26,243,0.012737294659018517,0.0005237809964455664,0.01326107606291771,0.012213513255119324,9.902666744310886e-05,81.87652035502254,150.81732824410224,142.54883654715104
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,27,34,0.012078349478542805,0.010177141055464745,0.022255491465330124,0.0019012084230780602,8.926057244655775e-06,525.9812590042064,89.8654647465036,72.17811182486032
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,27,181,0.012078349478542805,0.0009771637851372361,0.013055513612926006,0.011101185344159603,2.4588903763153523e-05,90.0804677642704,153.19198560840397,155.30647221526814
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,27,328,0.012078349478542805,0.00023590901400893927,0.012314258143305779,0.011842440813779831,1.1140556722209772e-05,84.44205423661055,162.41335206741812,107.94277172810688
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,28,120,0.011930723674595356,0.001975187798961997,0.013905911706387997,0.009955535642802715,6.485957847100755e-06,100.44662713210114,143.82372588830873,107.93265250257483
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,28,267,0.011930723674595356,0.0004203920834697783,0.01235111616551876,0.011510331183671951,2.094680029700457e-05,86.8784701885562,161.92869042572315,132.7035277565692
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,29,60,0.011507796123623848,0.005155092105269432,0.01666288822889328,0.006352704018354416,4.42684293036816e-05,157.41328371521342,120.02721092085466,95.54286367120642
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,29,207,0.011507796123623848,0.0007454610895365477,0.01225325744599104,0.010762334801256657,9.066940985932882e-06,92.91663907811107,163.2219062415449,158.20643905405058
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,29,354,0.011507796123623848,0.00018273219757247716,0.011690528132021427,0.011325064115226269,2.0678909081611134e-05,88.29972232648252,171.0786668532132,99.96215237357447
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,30,148,0.011062678880989552,0.0013855239376425743,0.012448202818632126,0.009677154943346977,2.566205053645865e-05,103.33615673762647,160.66576269198114,139.72590156218965
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,30,295,0.011062678880989552,0.00032323834602721035,0.011385917663574219,0.010739440098404884,7.768208586944955e-06,93.11472015180784,175.65558927956675,124.72844067139367
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,31,90,0.010841157287359238,0.003055376699194312,0.013896534219384193,0.007785780355334282,1.1815900393142406e-05,128.4392731950459,143.92077923424816,122.1561166155371
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,31,237,0.010841157287359238,0.0005561712896451354,0.011397328227758408,0.010284986346960068,2.98131359868757e-06,97.22910660473974,175.4797175923546,154.51401658627302
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,32,33,0.010517646558582783,0.010277219116687775,0.020794864743947983,0.0002404274418950081,5.530731418876774e-05,4159.258993558184,96.17758687320679,73.49445626980386
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,32,180,0.010517646558582783,0.0009874145034700632,0.011505060829222202,0.009530232287943363,3.742832874773161e-05,104.92923931097,173.836539346723,169.82450264434146
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,32,327,0.010517646558582783,0.00023954201606102288,0.010757188312709332,0.010278104804456234,1.2317419625172749e-05,97.29420399090895,185.92218460446804,117.54872039695005
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,33,124,0.010277219116687775,0.0018699213396757841,0.012147140689194202,0.008407297544181347,3.020080353235412e-05,118.9442822798893,164.6478039160446,121.59959493203897
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,33,271,0.010277219116687775,0.0004064114473294467,0.010683630593121052,0.009870807640254498,1.8407961413288673e-05,101.30883241745983,187.20227997550367,147.17585466044997
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,34,69,0.010177141055464745,0.004267600364983082,0.014444741420447826,0.005909540690481663,3.6691981061807095e-06,169.21788889797696,138.45869176784436,101.55204481460038
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,34,216,0.010177141055464745,0.0006790873012505472,0.010856227949261665,0.009498054161667824,6.856782591337466e-05,105.28472736388856,184.2260437311885,174.63485892243472
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,34,363,0.010177141055464745,0.00016575567133259028,0.010342896915972233,0.010011385194957256,2.5350955409493788e-05,99.88627563823285,193.36942568692723,109.41736322060693
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,35,162,0.009914029389619827,0.001199916354380548,0.01111394539475441,0.008714113384485245,1.4497237711661888e-05,114.75637233027253,179.9540906594453,171.30848902932632
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,35,309,0.009914029389619827,0.0002839828375726938,0.010198011994361877,0.009630046784877777,4.535187842559976e-05,103.84165793958933,196.11665052402014,136.11297782498016
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,36,109,0.009475861676037312,0.00230481568723917,0.011780677363276482,0.0071710459887981415,2.286808207567926e-05,139.44967046119848,169.76952498797178,133.37720169119797
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,36,256,0.009475861676037312,0.00046079751336947083,0.009936659596860409,0.009015063755214214,3.4227282213540896e-05,110.92544456212373,201.27489147782674,174.71087057308662
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,37,57,0.009259678423404694,0.00556086003780365,0.014820538461208344,0.0036988183856010437,2.1573756522298072e-05,270.3566100711657,134.9478634150069,122.95396635683585
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,37,204,0.009259678423404694,0.0007631109328940511,0.010022789239883423,0.008496567606925964,6.714551397404983e-06,117.69458679835662,199.54524922177632,205.0032135611532
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,37,351,0.009259678423404694,0.00018776635988615453,0.009447445161640644,0.009071911685168743,1.4525983139929829e-05,110.23034537794562,211.69745321372875,136.19072878857935
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,38,153,0.008988751098513603,0.0013194746570661664,0.010308225639164448,0.007669276557862759,5.6693490334175946e-05,130.39039701263764,194.01980975410964,190.1563127889136
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,38,300,0.008988751098513603,0.0003087603545282036,0.009297511540353298,0.008679990656673908,4.90349592714901e-05,115.20749612468505,215.11132415391356,168.64804972742806
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,39,103,0.008553571999073029,0.0025240012910217047,0.011077573522925377,0.00602957047522068,2.144947472452782e-05,165.84928652792706,180.54495760261375,162.70070138431365
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,39,250,0.008553571999073029,0.0004941810620948672,0.009047753177583218,0.00805939082056284,3.306263812409479e-05,124.07885506729697,221.04935739060028,214.11212196866018
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,40,54,0.00852195918560028,0.005935457069426775,0.014457415789365768,0.0025865021161735058,5.265070430282786e-05,386.62253309091,138.3373048627946,141.24939707508824
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,40,201,0.00852195918560028,0.0007941271760500968,0.009316086769104004,0.007727832067757845,1.9600737436621806e-05,129.4023988570382,214.68242375177948,235.50044034053678
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,40,348,0.00852195918560028,0.00019482812786009163,0.008716787211596966,0.008327131159603596,2.2813690533033826e-05,120.08937929114079,229.44233099637762,163.81002716789874
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,41,153,0.008384965360164642,0.0013194746570661664,0.009704439900815487,0.007065490819513798,1.6788146833313577e-05,141.53298645789224,206.0912321008612,212.50667952446307
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,41,300,0.008384965360164642,0.0003087603545282036,0.008693725802004337,0.008076204918324947,2.486057892762464e-05,123.82053195802895,230.05096613755558,192.10305826426833
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,42,106,0.008184307254850864,0.00241517904214561,0.010599486529827118,0.005769127979874611,5.217464965007122e-06,173.33641464194136,188.68838960306317,171.45304243422999
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,42,253,0.008184307254850864,0.0004760929150506854,0.008660400286316872,0.007708214223384857,4.681056936782421e-06,129.7317323983395,230.93621088674655,227.25034751296457
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,43,60,0.00798861775547266,0.005155092105269432,0.013143709860742092,0.002833525650203228,2.570266179652324e-05,352.9172216698576,152.16404053269937,144.5737248617412
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,43,207,0.00798861775547266,0.0007454610895365477,0.008734079077839851,0.007243156433105469,5.319602951213171e-05,138.06135171739504,228.98808626428098,257.24054763245937
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,43,354,0.00798861775547266,0.00018273219757247716,0.00817134976387024,0.007805885747075081,1.2675926959910617e-05,128.1084628492817,244.75759960013457,180.73212094758483
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,44,162,0.007540625054389238,0.001199916354380548,0.008740541525185108,0.0063407085835933685,3.8720719655000734e-05,157.71107731200922,228.8187775179817,254.98631255612693
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,44,309,0.007540625054389238,0.0002839828375726938,0.007824608124792576,0.007256641983985901,2.205871332058577e-05,137.80478217357881,255.60386253406529,218.91026448827859
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,45,118,0.007283046841621399,0.002039558021351695,0.009322605095803738,0.00524348858743906,1.0748820299829757e-05,190.7127171005514,214.5323146692045,194.59008594756315
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,45,265,0.007283046841621399,0.0004244497395120561,0.007707496639341116,0.006858597043901682,2.1287817791373067e-05,145.80241193821587,259.48762726611324,254.70129427852555
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,46,75,0.007081812713295221,0.003868699772283435,0.010950512252748013,0.0032131129410117865,8.193106186585488e-06,311.2246654128215,182.63985385468598,174.8579117098066
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,46,222,0.007081812713295221,0.0006369951297529042,0.007718808017671108,0.006444817408919334,5.015890321061674e-06,155.163429691731,259.1073700327029,287.7844215005769
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,46,369,0.007081812713295221,0.00015435086970683187,0.007236163597553968,0.006927461829036474,1.1115492310580446e-05,144.35301450639318,276.38955049303405,202.70475596121693
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,47,180,0.0067760837264359,0.0009874145034700632,0.007763498462736607,0.005788668990135193,1.9407025457482834e-05,172.75127693125432,257.6158248218246,299.2332191387087
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,47,327,0.0067760837264359,0.00023954201606102288,0.007015625946223736,0.006536541506648064,3.2879532321433686e-05,152.98609636542028,285.0779208310765,232.87289065011174
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,48,139,0.006651403848081827,0.0015471202787011862,0.00819852389395237,0.005104283802211285,6.719288872114154e-06,195.91388025515616,243.94634559485917,242.7479888418817
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,48,286,0.006651403848081827,0.00035216566175222397,0.007003569509834051,0.006299238186329603,1.731627676365e-05,158.7493551474473,285.5686656913597,262.095888532641
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,49,99,0.006571915931999683,0.0026635117828845978,0.009235427714884281,0.003908404149115086,5.177307770634022e-06,255.85890349298018,216.55737684749556,212.77444683168886
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,49,246,0.006571915931999683,0.0005144699243828654,0.007086385972797871,0.006057445891201496,1.9936356307375006e-05,165.08607732410152,282.23131516309473,292.6089846422234
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,50,60,0.006413835566490889,0.005155092105269432,0.011568928137421608,0.0012587434612214565,1.7109137380932417e-05,794.4430543691741,172.87686955481513,165.77356786981247
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,50,207,0.006413835566490889,0.0007454610895365477,0.007159296423196793,0.005668374709784985,2.6920264475717944e-05,176.41741985566685,279.35705085166336,316.2805869700783
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,50,354,0.006413835566490889,0.00018273219757247716,0.006596567574888468,0.006231103558093309,3.235834070664656e-05,160.48522080184637,303.18797161389824,226.54398241249837
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,51,169,0.00633263448253274,0.001119511085562408,0.0074521456845104694,0.00521312328055501,3.5662051603501866e-05,191.8235813449499,268.3790838121299,301.1115136973244
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,51,316,0.00633263448253274,0.0002683154889382422,0.006600949913263321,0.006064319051802158,5.604967956865536e-05,164.89897728933138,302.9866926190795,250.78844780735358
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,52,132,0.006251908373087645,0.0017073259223252535,0.007959234528243542,0.0045445822179317474,5.4241190041719284e-05,220.0422174829817,251.28045308989698,233.2644256725798
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,52,279,0.006251908373087645,0.00037794612580910325,0.006629854440689087,0.005873962305486202,5.422580134896661e-05,170.24283744133848,301.6657455050957,277.7066585890123
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,53,96,0.006011628080159426,0.0027834633365273476,0.00879509188234806,0.003228164743632078,3.432885147490864e-05,309.7735336997945,227.39956928764093,219.8940540093097
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,53,243,0.006011628080159426,0.0005237809964455664,0.006535409018397331,0.00548784714192152,4.886564205884388e-05,182.22082079649667,306.02521992991416,308.1134562239401
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,54,61,0.005935457069426775,0.005104169249534607,0.011039625853300095,0.000831287819892168,1.7270011264360805e-05,1202.9527873146471,181.1655523670082,165.74531123892228
1,512,transformer.h.4.attn.c_attn.weight,structural_vq64_int3_k8,54,208,0.005935457069426775,0.0007349857478402555,0.006670442875474691,0.0052004712633788586,2.1402600908505446e-05,192.2902633553852,299.83016941886126,327.7103431201284
